movieId,title,genres
459,Getaway, The (1994),Action|Adventure|Drama|Thriller|Crime|Romance|

82378,All Good Things (2010),Drama|Thriller|Mystery|

460,Getting Even with Dad (1994),Comedy|

115149,John Wick (2014),Action|Thriller|

461,Go Fish (1994),Drama|Romance|

82380,Night Catches Us (2010),Drama|Romance|

463,Guilty as Sin (1993),Drama|Thriller|Crime|

98766,Carol Channing: Larger Than Life (2012),Documentary|Comedy|Musical|

464,Hard Target (1993),Action|Adventure|Thriller|Crime|

465,Heaven & Earth (1993),Action|Drama|War|

466,Hot Shots! Part Deux (1993),Action|War|Comedy|

467,Live Nude Girls (1995),Comedy|

33235,Isadora (1968),Drama|

468,Englishman Who Went Up a Hill But Came Down a Mountain, The (1995),Romance|Comedy|

469,House of the Spirits, The (1993),Drama|Romance|

33237,San Francisco (1936),Drama|Romance|Musical|

470,House Party 3 (1994),Comedy|

471,Hudsucker Proxy, The (1994),Comedy|

472,I'll Do Anything (1994),Drama|Comedy|

473,In the Army Now (1994),War|Comedy|

474,In the Line of Fire (1993),Action|Thriller|

475,In the Name of the Father (1993),Drama|

476,Inkwell, The (1994),Drama|Comedy|

477,What's Love Got to Do with It? (1993),Drama|Musical|

66015,Passchendaele (2008),Action|Drama|Romance|War|

479,Judgment Night (1993),Action|Thriller|Crime|

480,Jurassic Park (1993),Action|Sci-Fi|Adventure|Thriller|

481,Kalifornia (1993),Drama|Thriller|

482,Killing Zoe (1994),Drama|Thriller|Crime|

483,King of the Hill (1993),Drama|

115170,Judge, The (2014),Drama|

485,Last Action Hero (1993),Action|Adventure|Fantasy|Comedy|

98788,Stand Up and Fight (1939),Western|Drama|Romance|

486,Life with Mikey (1993),Comedy|

487,Lightning Jack (1994),Western|Comedy|

115174,Love Is Strange (2014),Drama|

488,M. Butterfly (1993),Drama|Romance|

489,Made in America (1993),Comedy|

490,Malice (1993),Thriller|

491,Man Without a Face, The (1993),Drama|

492,Manhattan Murder Mystery (1993),Comedy|Mystery|

98797,Barbara (2012),Drama|

493,Menace II Society (1993),Action|Drama|Crime|

494,Executive Decision (1996),Action|Adventure|Thriller|

495,In the Realm of the Senses (Ai no corrida) (1976),Drama|

49647,Charlotte's Web (2006),Drama|Fantasy|Comedy|Children|

496,What Happened Was... (1994),Drama|Thriller|Romance|Comedy|

497,Much Ado About Nothing (1993),Romance|Comedy|

49649,Eragon (2006),Action|Adventure|Fantasy|

498,Mr. Jones (1993),Drama|Romance|

499,Mr. Wonderful (1993),Romance|Comedy|

33267,On Borrowed Time (1939),Drama|Fantasy|Comedy|

49651,Rocky Balboa (2006),Action|Drama|

500,Mrs. Doubtfire (1993),Drama|Comedy|

501,Naked (1993),Drama|

502,Next Karate Kid, The (1994),Action|Romance|Children|

33270,Taste of Tea, The (Cha no aji) (2004),Drama|Comedy|

504,No Escape (1994),Action|Sci-Fi|Drama|

98809,Hobbit: An Unexpected Journey, The (2012),Adventure|Fantasy|IMAX|

505,North (1994),Comedy|

506,Orlando (1992),Drama|Fantasy|Romance|

507,Perfect World, A (1993),Drama|Thriller|Crime|

508,Philadelphia (1993),Drama|

509,Piano, The (1993),Drama|Romance|

510,Poetic Justice (1993),Drama|

511,Program, The (1993),Action|Drama|

512,Puppet Masters, The (1994),Sci-Fi|Horror|

513,Radioland Murders (1994),Romance|Comedy|Mystery|

514,Ref, The (1994),Comedy|

515,Remains of the Day, The (1993),Drama|Romance|

516,Renaissance Man (1994),Drama|Comedy|

66053,Black Widow (1954),Drama|Mystery|

517,Rising Sun (1993),Action|Drama|Mystery|

518,Road to Wellville, The (1994),Comedy|

519,RoboCop 3 (1993),Action|Sci-Fi|Drama|Thriller|Crime|

520,Robin Hood: Men in Tights (1993),Comedy|

33288,Kes (1969),Drama|

521,Romeo Is Bleeding (1993),Thriller|Crime|

522,Romper Stomper (1992),Action|Drama|

523,Ruby in Paradise (1993),Drama|

115210,Fury (2014),Action|Drama|War|

524,Rudy (1993),Drama|

525,Saint of Fort Washington, The (1993),Drama|

526,Savage Nights (Nuits fauves, Les) (1992),Drama|

82447,Tomorrow, When the War Began (2010),Action|Adventure|Drama|

527,Schindler's List (1993),Drama|War|

528,Scout, The (1994),Drama|Comedy|

529,Searching for Bobby Fischer (1993),Drama|

115216,Salvation, The (2014),Western|Drama|

531,Secret Garden, The (1993),Drama|Children|

532,Serial Mom (1994),Horror|Crime|Comedy|

533,Shadow, The (1994),Action|Adventure|Fantasy|Mystery|

534,Shadowlands (1993),Drama|Romance|

535,Short Cuts (1993),Drama|

536,Simple Twist of Fate, A (1994),Drama|

49688,Dam Busters, The (1955),Action|Drama|War|

537,Sirens (1994),Drama|

538,Six Degrees of Separation (1993),Drama|

82459,True Grit (2010),Western|

539,Sleepless in Seattle (1993),Drama|Romance|Comedy|

540,Sliver (1993),Thriller|

82461,Tron: Legacy (2010),Action|Sci-Fi|Adventure|IMAX|

541,Blade Runner (1982),Action|Sci-Fi|Thriller|

542,Son in Law (1993),Drama|Romance|Comedy|

82463,Another Year (2010),Drama|

115231,St. Vincent (2014),Comedy|

543,So I Married an Axe Murderer (1993),Thriller|Romance|Comedy|

544,Striking Distance (1993),Action|Crime|

33312,Cocoanuts, The (1929),Comedy|Musical|

545,Harem (1985),Drama|

546,Super Mario Bros. (1993),Action|Sci-Fi|Adventure|Fantasy|Comedy|Children|

115235,Young Ones (2014),Western|Sci-Fi|Drama|

547,Surviving the Game (1994),Action|Adventure|Thriller|

548,Terminal Velocity (1994),Action|Thriller|Mystery|

549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical|

550,Threesome (1994),Romance|Comedy|

551,Nightmare Before Christmas, The (1993),Fantasy|Animation|Children|Musical|

552,Three Musketeers, The (1993),Action|Adventure|Romance|Comedy|

553,Tombstone (1993),Western|Action|Drama|

554,Trial by Jury (1994),Drama|Thriller|Crime|

555,True Romance (1993),Thriller|Crime|

66090,Eden Lake (2008),Horror|Thriller|

556,War Room, The (1993),Documentary|

558,Pagemaster, The (1994),Action|Adventure|Fantasy|Animation|Children|

560,Beans of Egypt, Maine, The (1994),Drama|

66097,Coraline (2009),Thriller|Fantasy|Animation|

562,Welcome to the Dollhouse (1995),Drama|Comedy|

563,Germinal (1993),Drama|Romance|

565,Cronos (1993),Drama|Horror|

566,Naked in New York (1994),Romance|Comedy|

567,Kika (1993),Drama|Comedy|

568,Bhaji on the Beach (1993),Drama|Comedy|

569,Little Big League (1994),Drama|Comedy|

570,Slingshot, The (Kådisbellan) (1993),Drama|Comedy|

571,Wedding Gift, The (1994),Drama|Romance|

33340,Kids Return (Kizzu ritân) (1996),Drama|

573,Ciao, Professore! (Io speriamo che me la cavo) (1992),Drama|

574,Spanking the Monkey (1994),Drama|Comedy|

575,Little Rascals, The (1994),Comedy|Children|

577,Andre (1994),Adventure|Drama|Children|

82499,How Do You Know (2010),Drama|Romance|Comedy|

580,Princess Caraboo (1994),Drama|

581,Celluloid Closet, The (1995),Documentary|

583,Dear Diary (Caro Diario) (1994),Drama|Comedy|

66118,Point of Order (1964),Documentary|

585,Brady Bunch Movie, The (1995),Comedy|

586,Home Alone (1990),Comedy|Children|

131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|

587,Ghost (1990),Drama|Thriller|Fantasy|Romance|Comedy|

588,Aladdin (1992),Adventure|Animation|Comedy|Children|Musical|

589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|

590,Dances with Wolves (1990),Western|Adventure|Drama|

33358,Off the Map (2003),Drama|Comedy|

592,Batman (1989),Action|Thriller|Crime|

593,Silence of the Lambs, The (1991),Horror|Thriller|Crime|

594,Snow White and the Seven Dwarfs (1937),Drama|Fantasy|Animation|Children|Musical|

595,Beauty and the Beast (1991),Fantasy|Animation|Romance|IMAX|Children|Musical|

66130,Chocolate (2008),Action|Drama|

596,Pinocchio (1940),Fantasy|Animation|Children|Musical|

597,Pretty Woman (1990),Romance|Comedy|

599,Wild Bunch, The (1969),Western|Adventure|

600,Love and a .45 (1994),Action|Crime|Comedy|

49752,Red-Headed Woman (1932),Romance|Comedy|

601,Wooden Man's Bride, The (Yan shen) (1994),Drama|

602,Great Day in Harlem, A (1994),Documentary|

603,Bye Bye, Love (1995),Comedy|

605,One Fine Day (1996),Drama|Romance|

606,Candyman: Farewell to the Flesh (1995),Horror|Fantasy|

82527,Barney's Version (2010),Drama|

608,Fargo (1996),Drama|Thriller|Crime|Comedy|

609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children|

610,Heavy Metal (1981),Action|Sci-Fi|Adventure|Horror|Animation|

611,Hellraiser: Bloodline (1996),Action|Sci-Fi|Horror|

612,Pallbearer, The (1996),Comedy|

613,Jane Eyre (1996),Drama|Romance|

614,Loaded (1994),Drama|Thriller|

49766,Man Who Never Was, The (1956),Drama|War|

615,Bread and Chocolate (Pane e cioccolata) (1973),Drama|Comedy|

82534,Company Men, The (2010),Drama|

616,Aristocats, The (1970),Animation|Children|

617,Flower of My Secret, The (La flor de mi secreto) (1995),Drama|Comedy|

618,Two Much (1995),Romance|Comedy|

619,Ed (1996),Comedy|

49772,Painted Veil, The (2006),Drama|Romance|

621,My Favorite Season (1993),Drama|

66156,Escapist, The (2008),Thriller|

626,Thin Line Between Love and Hate, A (1996),Comedy|

627,Last Supper, The (1995),Drama|Thriller|

628,Primal Fear (1996),Drama|Thriller|Crime|Mystery|

630,Carried Away (1996),Drama|Romance|

631,All Dogs Go to Heaven 2 (1996),Adventure|Fantasy|Animation|Romance|Children|Musical|

632,Land and Freedom (Tierra y libertad) (1995),Drama|War|

633,Denise Calls Up (1995),Comedy|

634,Theodore Rex (1995),Comedy|

66171,Push (2009),Sci-Fi|Thriller|

635,Family Thing, A (1996),Drama|Comedy|

98938,Last Rites of Joe May, The (2011),Drama|

637,Sgt. Bilko (1996),Comedy|

638,Jack and Sarah (1995),Romance|

639,Girl 6 (1996),Drama|Comedy|

640,Diabolique (1996),Drama|Thriller|

49793,We Are Marshall (2006),Drama|

82564,Last of the Mohicans, The (1936),Adventure|Drama|War|

82567,Riffraff (1936),Drama|Crime|

647,Courage Under Fire (1996),Action|Drama|Crime|War|

648,Mission: Impossible (1996),Action|Adventure|Thriller|Mystery|

649,Cold Fever (�? köldum klaka) (1995),Drama|Comedy|

650,Moll Flanders (1996),Drama|

653,Dragonheart (1996),Action|Adventure|Fantasy|

131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary|

656,Eddie (1996),Comedy|

98961,Zero Dark Thirty (2012),Action|Drama|Thriller|

659,Purple Noon (Plein soleil) (1960),Drama|Thriller|Crime|

660,August (1996),Drama|

661,James and the Giant Peach (1996),Adventure|Fantasy|Animation|Children|Musical|

662,Fear (1996),Thriller|

663,Kids in the Hall: Brain Candy (1996),Comedy|

66198,International, The (2009),Drama|Thriller|

664,Faithful (1996),Comedy|

665,Underground (1995),Drama|War|Comedy|

49817,Plague Dogs, The (1982),Adventure|Drama|Animation|

66200,Two Lovers (2008),Drama|Romance|

131739,Batman vs. Robin (2015),Action|Adventure|Animation|

66203,He's Just Not That Into You (2009),Drama|Romance|Comedy|

667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action|

668,Song of the Little Road (Pather Panchali) (1955),Drama|

82589,Mother and Child (2009),Drama|Romance|

33437,Unleashed (Danny the Dog) (2005),Action|Drama|Thriller|Crime|

670,World of Apu, The (Apur Sansar) (1959),Drama|

49822,Good Shepherd, The (2006),Drama|Thriller|

671,Mystery Science Theater 3000: The Movie (1996),Sci-Fi|Comedy|

49824,Dreamgirls (2006),Drama|Musical|

673,Space Jam (1996),Sci-Fi|Adventure|Fantasy|Animation|Comedy|Children|

674,Barbarella (1968),Sci-Fi|Adventure|Comedy|

82597,Catered Affair, The (1956),Drama|Romance|Comedy|

678,Some Folks Call It a Sling Blade (1993),Drama|Thriller|

679,Run of the Country, The (1995),Drama|

680,Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965),Sci-Fi|Drama|Thriller|Romance|Mystery|

681,Coup de torchon (Clean Slate) (1981),Crime|

33451,Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976),Drama|Comedy|

82602,Titanic Town (1998),Drama|

685,It's My Party (1996),Drama|

688,Operation Dumbo Drop (1995),Action|Adventure|War|Comedy|

690,Promise, The (Versprechen, Das) (1995),Drama|Romance|

691,Mrs. Winterbourne (1996),Romance|Comedy|

692,Solo (1996),Action|Sci-Fi|Thriller|

694,Substitute, The (1996),Action|Drama|Crime|

695,True Crime (1996),Thriller|Mystery|

33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),Adventure|Fantasy|Animation|Comedy|Children|

697,Feeling Minnesota (1996),Drama|Romance|

66234,Jar City (Mýrin) (2006),Drama|Thriller|Crime|

700,Angus (1995),Comedy|

99005,Fire with Fire (2012),Action|Drama|Crime|

702,Faces (1968),Drama|

99007,Warm Bodies (2013),Horror|Romance|Comedy|

703,Boys (1996),Drama|

704,Quest, The (1996),Action|Adventure|

49856,Page Turner, The (Tourneuse de pages, La) (2006),Drama|Thriller|Musical|

705,Cosi (1996),Comedy|

66240,Dead Like Me: Life After Death (2009),Fantasy|Comedy|

706,Sunset Park (1996),Drama|

707,Mulholland Falls (1996),Drama|Thriller|Crime|

708,Truth About Cats & Dogs, The (1996),Romance|Comedy|

709,Oliver & Company (1988),Adventure|Animation|Comedy|Children|Musical|

710,Celtic Pride (1996),Comedy|

711,Flipper (1996),Adventure|Children|

712,Captives (1994),Drama|Thriller|Crime|Romance|

714,Dead Man (1995),Western|Drama|Mystery|

715,Horseman on the Roof, The (Hussard sur le toit, Le) (1995),Drama|Romance|

716,Switchblade Sisters (1975),Crime|

718,Visitors, The (Visiteurs, Les) (1993),Sci-Fi|Fantasy|Comedy|

719,Multiplicity (1996),Comedy|

33487,Samaritan Girl (Samaria) (2004),Drama|

720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy|

99024,Asylum Blackout (2011),Horror|Thriller|

722,Haunted World of Edward D. Wood Jr., The (1996),Documentary|

724,Craft, The (1996),Drama|Horror|Thriller|Fantasy|

725,Great White Hype, The (1996),Comedy|

33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Sci-Fi|Adventure|

726,Last Dance (1996),Drama|

131796,Woman in Gold (2015),Drama|

33495,Kicking & Screaming (2005),Comedy|

728,Cold Comfort Farm (1995),Comedy|

731,Heaven's Prisoners (1996),Thriller|Crime|

33499,Monster-in-Law (2005),Romance|Comedy|

732,Original Gangstas (1996),Crime|

733,Rock, The (1996),Action|Adventure|Thriller|

735,Cemetery Man (Dellamorte Dellamore) (1994),Horror|

736,Twister (1996),Action|Adventure|Thriller|Romance|

737,Barb Wire (1996),Action|Sci-Fi|

741,Ghost in the Shell (Kôkaku kidôtai) (1995),Sci-Fi|Animation|

742,Thinner (1996),Horror|Thriller|

743,Spy Hard (1996),Comedy|

745,Wallace & Gromit: A Close Shave (1995),Animation|Comedy|Children|

746,Force of Evil (1948),Film-Noir|

82667,I Saw the Devil (Akmareul boatda) (2010),Thriller|Crime|

747,Stupids, The (1996),Comedy|

748,Arrival, The (1996),Action|Sci-Fi|Thriller|

750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),War|Comedy|

753,Month by the Lake, A (1995),Drama|Romance|Comedy|

99056,Count Yorga, Vampire (1970),Drama|Horror|Romance|

754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children|

755,Kim (1950),Drama|Children|

757,Ashes of Time (Dung che sai duk) (1994),Drama|

49910,Freedom Writers (2007),Drama|

759,Maya Lin: A Strong Clear Vision (1994),Documentary|

760,Stalingrad (1993),Drama|War|

66297,Futurama: Into the Wild Green Yonder (2009),Action|Sci-Fi|Animation|Comedy|

761,Phantom, The (1996),Action|Adventure|

762,Striptease (1996),Crime|Comedy|

764,Heavy (1995),Drama|Romance|

765,Jack (1996),Drama|Comedy|

766,I Shot Andy Warhol (1996),Drama|

767,Grass Harp, The (1995),Drama|Comedy|

131842,Cut Bank (2014),Thriller|

769,Marlene Dietrich: Shadow and Light (1996),Documentary|

66310,Frontière(s) (2007),Drama|Horror|Thriller|

778,Trainspotting (1996),Drama|Crime|Comedy|

779,'Til There Was You (1997),Drama|Romance|

780,Independence Day (a.k.a. ID4) (1996),Action|Sci-Fi|Adventure|Thriller|

49932,Inland Empire (2006),Drama|Thriller|Mystery|

148238,A Very Murray Christmas (2015),Comedy|

781,Stealing Beauty (1996),Drama|

782,Fan, The (1996),Drama|Thriller|

783,Hunchback of Notre Dame, The (1996),Drama|Animation|Romance|Children|Musical|

784,Cable Guy, The (1996),Thriller|Comedy|

785,Kingpin (1996),Comedy|

66320,11th Hour, The (2007),Documentary|

786,Eraser (1996),Action|Drama|Thriller|

788,Nutty Professor, The (1996),Sci-Fi|Fantasy|Romance|Comedy|

33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy|

798,Daylight (1996),Action|Adventure|Drama|Thriller|

66335,Afro Samurai: Resurrection (2009),Animation|

799,Frighteners, The (1996),Horror|Thriller|Comedy|

33567,Carefree (1938),Romance|Comedy|Musical|

800,Lone Star (1996),Western|Drama|Mystery|

66337,Café Lumière (2003),Drama|

801,Harriet the Spy (1996),Comedy|Children|

802,Phenomenon (1996),Drama|Romance|

803,Walking and Talking (1996),Drama|Romance|Comedy|

99106,Guilt Trip, The (2012),Comedy|

804,She's the One (1996),Romance|Comedy|

805,Time to Kill, A (1996),Drama|Thriller|

49957,History Boys, The (2006),Drama|Comedy|

806,American Buffalo (1996),Drama|Crime|

807,Rendezvous in Paris (Rendez-vous de Paris, Les) (1995),Romance|Comedy|

808,Alaska (1996),Adventure|Children|

809,Fled (1996),Action|Adventure|

49961,Notes on a Scandal (2006),Drama|

99112,Jack Reacher (2012),Action|Thriller|Crime|

810,Kazaam (1996),Fantasy|Comedy|Children|

99114,Django Unchained (2012),Western|Action|Drama|

99117,This Is 40 (2012),Drama|

813,Larger Than Life (1996),Comedy|

115502,Rewrite, The (2014),Romance|Comedy|

33585,9 Songs (2004),Drama|Romance|

818,Very Brady Sequel, A (1996),Comedy|

99124,Willard (1971),Horror|

823,Collector, The (La collectionneuse) (1967),Drama|

824,Kaspar Hauser (1993),Drama|Mystery|

33592,Bad Guy (Nabbeun namja) (2001),Drama|

82744,Faster (2010),Action|Drama|Crime|

827,Convent, The (O Convento) (1995),Drama|

828,Adventures of Pinocchio, The (1996),Adventure|Children|

829,Joe's Apartment (1996),Fantasy|Comedy|Musical|

830,First Wives Club, The (1996),Comedy|

831,Stonewall (1995),Drama|

832,Ransom (1996),Thriller|Crime|

833,High School High (1996),Comedy|

834,Phat Beach (1996),Comedy|

66371,Departures (Okuribito) (2008),Drama|

835,Foxfire (1996),Drama|

836,Chain Reaction (1996),Action|Adventure|Thriller|

837,Matilda (1996),Fantasy|Comedy|Children|

838,Emma (1996),Drama|Romance|Comedy|

839,Crow: City of Angels, The (1996),Action|Thriller|

840,House Arrest (1996),Comedy|Children|

99145,Impossible, The (Imposible, Lo) (2012),Drama|Thriller|

841,Eyes Without a Face (Yeux sans visage, Les) (1959),Horror|

842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror|Comedy|

844,Story of Xinghua, The (Xinghua san yue tian) (1994),Drama|

99149,Misérables, Les (2012),Drama|Romance|IMAX|Musical|

846,Flirt (1995),Drama|

82767,Rabbit Hole (2010),Drama|

33615,Madagascar (2005),Adventure|Animation|Comedy|Children|

848,Spitfire Grill, The (1996),Drama|

66385,Taking Chance (2009),Drama|War|

849,Escape from L.A. (1996),Action|Sci-Fi|Adventure|Thriller|

850,Cyclo (Xich lo) (1995),Drama|Crime|

131920,The Road Within (2014),Drama|Comedy|

851,Basquiat (1996),Drama|

50003,DOA: Dead or Alive (2006),Action|Adventure|

852,Tin Cup (1996),Drama|Romance|Comedy|

50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama|

854,Ballad of Narayama, The (Narayama Bushiko) (1958),Drama|

858,Godfather, The (1972),Drama|Crime|

50011,Bothersome Man, The (Brysomme mannen, Den) (2006),Drama|Fantasy|Comedy|Mystery|

861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Thriller|Crime|Comedy|

33629,Airborne (1993),Adventure|Comedy|

862,Manny & Lo (1996),Drama|

865,Small Faces (1996),Drama|

866,Bound (1996),Drama|Thriller|Crime|Romance|

867,Carpool (1996),Crime|Comedy|

868,Death in Brunswick (1991),Comedy|

869,Kansas City (1996),Drama|Thriller|Crime|Musical|

870,Gone Fishin' (1997),Comedy|

33639,Mad Hot Ballroom (2005),Documentary|Children|

875,Nothing to Lose (1994),Action|Drama|Crime|

876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Thriller|Crime|Comedy|

33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller|

33646,Longest Yard, The (2005),Drama|Comedy|
